entry_id,text,type,target,round.base,round.set,set,split,label_gold,matched_text,matched_id
3689,I think it's really funny that disabled people can't 👣,derogation,['dis'],6,6a,original,train,1,I think it's really sad that disabled people can't 👣,3688
3690,💆🏿‍♂️💤⏰💥,none,['none'],6,6a,original,train,0,💆🏿‍♂️-> 💤t ->💥 -> ☠️,3691
3691,💆🏿‍♂️-> 💤t ->💥 -> ☠️,derogation,['bla'],6,6b,perturbation,train,1,💆🏿‍♂️💤⏰💥,3690
3692,i will 🔫 every queer i see,threateninglanguage,['lgbtqa'],6,6b,perturbation,train,1,i will 🔫 every paedo i see,3693
3693,i will 🔫 every paedo i see,none,['none'],6,6a,original,train,0,i will 🔫 every queer i see,3692
3694,i will 🔫 every druggie i see,none,['none'],6,6a,original,train,0,i will 🔫 every hobo druggie i see,3695
3697,cant believe i got dumped by a neighbour🤔,none,['none'],6,6b,perturbation,train,0,cant believe i got dumped by a nigga🤔,3696
3700,💇🏾‍♂️cut hair better than💇🏻‍♂️,none,['none'],6,6b,perturbation,train,0,💇🏾‍♂️cut hair better than💇🏾‍♀️,3701
3701,💇🏾‍♂️cut hair better than💇🏾‍♀️,animosity,['blawom'],6,6a,original,train,1,💇🏾‍♂️cut hair better than💇🏻‍♂️,3700
3703,🚺🚫🤮,animosity,['wom'],6,6b,perturbation,train,1,🚺🚫🚹,3702
3704,gonna🤰🏿 her🤫,threateninglanguage,['wom'],6,6a,original,train,1,gonna🎉 her🤫,3705
3705,gonna🎉 her🤫,none,['none'],6,6b,perturbation,train,0,gonna🤰🏿 her🤫,3704
3706,im all for equality but i cant see myself taking a female police officer seriously ngl 😉,animosity,['wom'],6,6a,original,train,1,if you're all for equality then why cant you see yourself taking a female police officer seriously 😉,3707
3707,if you're all for equality then why cant you see yourself taking a female police officer seriously 😉,none,['none'],6,6b,perturbation,train,0,im all for equality but i cant see myself taking a female police officer seriously ngl 😉,3706
3708,you are😷🤕,none,['none'],6,6b,perturbation,train,0,you are🧠🤕,3709
3709,you are🧠🤕,derogation,['dis'],6,6a,original,train,1,you are😷🤕,3708
3710,im fine with having vegeterian neighbours as long as I can eat bacon 🐷🐷🐷,none,['none'],6,6b,perturbation,train,0,im fine with having muslim neighbours as long as they eat bacon 🐷🐷🐷,3711
3715,how i sleep at night knowing my new neighbours are trash 👁️👁️,none,['none'],6,6b,perturbation,train,0,how i sleep at night knowing my new neighbours are white trash 👁️👁️,3714
3716,🖕👽🚣🏿‍♂️,derogation,['immig'],6,6b,perturbation,train,1,🖕👽,3717
3717,🖕👽,none,['none'],6,6a,original,train,0,🖕👽🚣🏿‍♂️,3716
3718,oh great some jews have moved in next door 🐷,dehumanizinglanguage,['jew'],6,6a,original,train,1,oh great some fatties have moved in next door 🐷,3719
3719,oh great some fatties have moved in next door 🐷,none,['none'],6,6b,perturbation,train,0,oh great some jews have moved in next door 🐷,3718
3720,i would 🗡️ my husband if i could,none,['none'],6,6a,original,train,0,i would 🗡️ all women if i could,3721
3721,i would 🗡️ all women if i could,threateninglanguage,['wom'],6,6b,perturbation,train,1,i would 🗡️ my husband if i could,3720
3722,only 🏃🏼🧔🏼👨🏼 should be in the Olympics,animosity,"['wom', 'ethmin']",6,6b,perturbation,train,1,only 🏋🏾‍♀️ should be in the Olympics,3723
3723,only 🏋🏾‍♀️ should be in the Olympics,none,['none'],6,6a,original,train,0,only 🏃🏼🧔🏼👨🏼 should be in the Olympics,3722
3724,i can't vote for a party that supports women in power 🙅‍♀️,derogation,['wom'],6,6a,original,train,1,i can vote for a party that supports women in power 👩,3725
3725,i can vote for a party that supports women in power 👩,none,['none'],6,6b,perturbation,train,0,i can't vote for a party that supports women in power 🙅‍♀️,3724
3726,black lives matter 😉,animosity,['bla'],6,6a,original,train,1,black lives matter 📢,3727
3727,black lives matter 📢,none,['none'],6,6b,perturbation,train,0,black lives matter 😉,3726
3728,how i sleep at night knowing my new neighbours are trans 👁️👁️,animosity,['trans'],6,6a,original,train,1,how i sleep at night knowing my new neighbours have moved 👁️👁️,3729
3729,how i sleep at night knowing my new neighbours have moved 👁️👁️,none,['none'],6,6b,perturbation,train,0,how i sleep at night knowing my new neighbours are trans 👁️👁️,3728
3730,🤜💥🤖,none,['none'],6,6a,original,train,0,🤜💥🧕🏻,3731
3731,🤜💥🧕🏻,threateninglanguage,['mus'],6,6b,perturbation,train,1,🤜💥🤖,3730
3732,how i sleep at night knowing my new neighbours are blackmailing me 👁️👁️,none,['none'],6,6b,perturbation,train,0,how i sleep at night knowing my new neighbours are black 👁️👁️,3733
3733,how i sleep at night knowing my new neighbours are black 👁️👁️,derogation,['bla'],6,6a,original,train,1,how i sleep at night knowing my new neighbours are blackmailing me 👁️👁️,3732
3734,do you like 🇦🇪?,none,['none'],6,6a,original,train,0,do you like 🇦🇪?🙄,3735
3735,do you like 🇦🇪?🙄,animosity,['arab'],6,6b,perturbation,train,1,do you like 🇦🇪?,3734
3736,👽🔫,none,['none'],6,6a,original,train,0,🙎🏿‍♀️🔫,3737
3738,🤣 insulting refugees,derogation,['ref'],6,6b,perturbation,train,1,🚫 insulting refugees,3739
3739,🚫 insulting refugees,none,['none'],6,6a,original,train,0,🤣 insulting refugees,3738
3740,😍 the old manage left and the new manager is from pakistan😤,animosity,['asi.south.pak'],6,6a,original,train,1,😍 the old manage left and the new manager is from London😤,3741
3741,😍 the old manage left and the new manager is from London😤,none,['none'],6,6b,perturbation,train,0,😍 the old manage left and the new manager is from pakistan😤,3740
3742,"Democracy is for the progress only, the past can’t do it 😂",none,['none'],6,6b,perturbation,train,0,"Democracy is for the west only, the east can’t do shit but make 🍚😂",3743
3743,"Democracy is for the west only, the east can’t do shit but make 🍚😂",derogation,['asi.east'],6,6a,original,train,1,"Democracy is for the progress only, the past can’t do it 😂",3742
3745,"🏌🏻 for us only, not ⬛ people",derogation,['bla'],6,6b,perturbation,train,1,🏌🏻 for us only,3744
3746,i swear i have the worst conversations with poor people 💬,animosity,['wc'],6,6a,original,train,1,i swear i have the worst conversations with dramatic people 💬,3747
3747,i swear i have the worst conversations with dramatic people 💬,none,['none'],6,6b,perturbation,train,0,i swear i have the worst conversations with poor people 💬,3746
3748,the homeless are 🐀,dehumanizinglanguage,['wc'],6,6a,original,train,1,the homeless are 😕,3749
3749,the homeless are 😕,none,['none'],6,6b,perturbation,train,0,the homeless are 🐀,3748
3750,disabled people are not 🌱,none,['none'],6,6a,original,train,0,disabled people are not 🆗,3751
3751,disabled people are not 🆗,derogation,['dis'],6,6b,perturbation,train,1,disabled people are not 🌱,3750
3752,travellers have contributed a lot to the community 🛌🏾,derogation,['trav'],6,6a,original,train,1,travellers have contributed a lot to the community 👌🏿,3753
3753,travellers have contributed a lot to the community 👌🏿,none,['none'],6,6b,perturbation,train,0,travellers have contributed a lot to the community 🛌🏾,3752
3756,the kids i grew up with live in 🏰's now because their parents payed for it,none,['none'],6,6b,perturbation,train,0,the plebs i grew up with live in 🏰's now because of their benefits *I* payed for,3757
3758,I have a lot of love 😍 for my jewish friend,none,['none'],6,6b,perturbation,train,0,I have a lot of love 🤑 for my jewish friend,3759
3759,I have a lot of love 🤑 for my jewish friend,animosity,['jew'],6,6a,original,train,1,I have a lot of love 😍 for my jewish friend,3758
3760,women get promotions through sheer hard work 🍑,animosity,['wom'],6,6a,original,train,1,women get promotions through sheer hard work 💪🏼,3761
3761,women get promotions through sheer hard work 💪🏼,none,['none'],6,6b,perturbation,train,0,women get promotions through sheer hard work 🍑,3760
3762,If I ever date a chav you have my permission to ☠️ me,animosity,['wc'],6,6a,original,train,1,If I ever date a racist you have my permission to ☠️ me,3763
3763,If I ever date a racist you have my permission to ☠️ me,none,['none'],6,6b,perturbation,train,0,If I ever date a chav you have my permission to ☠️ me,3762
3764,"oh great, more immigrants 🙃 ",animosity,['immig'],6,6a,original,train,1,"oh great, more immigrants💪🏼 ",3765
3765,"oh great, more immigrants💪🏼 ",none,['none'],6,6b,perturbation,train,0,"oh great, more immigrants 🙃 ",3764
3766,why do they always snitch and then hide themselves👤?,none,['none'],6,6a,original,train,0,why do travellers always snitch and then hide themselves👤?,3767
3767,why do travellers always snitch and then hide themselves👤?,derogation,['trav'],6,6b,perturbation,train,1,why do they always snitch and then hide themselves👤?,3766
3768,"oh great, more annoying people 🙃 ",none,['none'],6,6b,perturbation,train,0,"oh great, more disabled people 🙃 ",3769
3769,"oh great, more disabled people 🙃 ",animosity,['dis'],6,6a,original,train,1,"oh great, more annoying people 🙃 ",3768
3770,"oh great, more muslims 🙃 ",animosity,['mus'],6,6a,original,train,1,"oh great, more muslim hate 🙃 ",3771
3771,"oh great, more muslim hate 🙃 ",none,['none'],6,6b,perturbation,train,0,"oh great, more muslims 🙃 ",3770
3772,i'm going 🔪 the next 👳🏾‍♂️ i see and that's not a joke,threateninglanguage,['arab'],6,6a,original,train,1,i'm going 😘 the next 👳🏾‍♂️ i see and that's not a joke,3773
3773,i'm going 😘 the next 👳🏾‍♂️ i see and that's not a joke,none,['none'],6,6b,perturbation,train,0,i'm going 🔪 the next 👳🏾‍♂️ i see and that's not a joke,3772
3774,"if you are a 👩, you necessarily menstruate",derogation,['trans'],6,6a,original,train,1,"if you are a 👩, you don't necessarily menstruate",3775
3775,"if you are a 👩, you don't necessarily menstruate",none,['none'],6,6b,perturbation,train,0,"if you are a 👩, you necessarily menstruate",3774
3776,any1 free to 💨👊🏼 some 👮‍♂️ at the weekend?,none,['none'],6,6b,perturbation,train,0,any1 free to 💨👊🏼 some 👸🏼 at the weekend?,3777
3777,any1 free to 💨👊🏼 some 👸🏼 at the weekend?,threateninglanguage,['wom'],6,6a,original,train,1,any1 free to 💨👊🏼 some 👮‍♂️ at the weekend?,3776
3778,"if you are a black person, then you will enjoy 🍗 ",derogation,['bla'],6,6a,original,train,1,"if you are a normal person, then you will enjoy 🍗 ",3779
3780,"I'm sorry, but if you look like this 👨 then you're not a woman",animosity,['trans'],6,6a,original,train,1,"I'm sorry, but if you look like this 👨 then you're not sexy",3781
3781,"I'm sorry, but if you look like this 👨 then you're not sexy",none,['none'],6,6b,perturbation,train,0,"I'm sorry, but if you look like this 👨 then you're not a woman",3780
3782,"fuck all 🏄🏻‍♂️, they are so annoying",none,['none'],6,6a,original,train,0,"fuck all 🌈, they are so annoying",3783
3784,👳🏽‍♂️🔨,derogation,['arab'],6,6a,original,train,1,👷‍♂️🔨,3785
3785,👷‍♂️🔨,none,['none'],6,6b,perturbation,train,0,👳🏽‍♂️🔨,3784
3786,how are you a man if you look like this ->👩,animosity,['trans'],6,6a,original,train,1,how are you a man if you look like this -> 🐹,3787
3789,their breathe smells of 🐫,none,['none'],6,6a,original,train,0,arab breathe smells of 🐫,3788
3790,i would LOVE nothing more than to 🔪👳🏽‍♂️,threateninglanguage,['arab'],6,6a,original,train,1,i would LOVE nothing more than to 🔪🍳,3791
3791,i would LOVE nothing more than to 🔪🍳,none,['none'],6,6b,perturbation,train,0,i would LOVE nothing more than to 🔪👳🏽‍♂️,3790
3792,"if you are a woman, you will love 💅",none,['none'],6,6a,original,train,0,"if you are a woman, you will love ⚖️as you are 💰grabbing ",3793
3793,"if you are a woman, you will love ⚖️as you are 💰grabbing ",derogation,['wom'],6,6b,perturbation,train,1,"if you are a woman, you will love 💅",3792
3794,🐜🕷️ i dont see any difference,none,['none'],6,6b,perturbation,train,0,👴🏿🕷️ i dont see any difference,3795
3795,👴🏿🕷️ i dont see any difference,dehumanizinglanguage,['bla'],6,6a,original,train,1,🐜🕷️ i dont see any difference,3794
3796,when i see 🐽 all i see is 🙍🏿‍♀️,derogation,['blawom'],6,6a,original,train,1,when i see 🐽 all i see is 🐖,3797
3797,when i see 🐽 all i see is 🐖,none,['none'],6,6b,perturbation,train,0,when i see 🐽 all i see is 🙍🏿‍♀️,3796
3798,this school is full of t🅰️rds,derogation,['dis'],6,6a,original,train,1,this school is full of d🅰️ncers,3799
3799,this school is full of d🅰️ncers,none,['none'],6,6b,perturbation,train,0,this school is full of t🅰️rds,3798
3802,👨🏻‍⚕️are actual🐍,none,['none'],6,6b,perturbation,train,0,x🧔🏿 are actual🐍,3803
3803,x🧔🏿 are actual🐍,dehumanizinglanguage,['blaman'],6,6a,original,train,1,👨🏻‍⚕️are actual🐍,3802
3804,women are literal 🐴,dehumanizinglanguage,['wom'],6,6a,original,train,1,women are literal 👑,3805
3805,women are literal 👑,none,['none'],6,6b,perturbation,train,0,women are literal 🐴,3804
3807,I would rather die than be 🙈🙉🙊,none,['none'],6,6a,original,train,0,I would rather die than be 🙈🙎🏿🙊,3806
3809,🐩 are literal🐶,none,['none'],6,6b,perturbation,train,0,🧕🏿are literal🐶,3808
3810,👨🏻‍🔬 always make better discoveries than 👨🏻‍💻,none,['none'],6,6b,perturbation,train,0,👨🏻‍🔬 always make better discoveries,3811
3811,👨🏻‍🔬 always make better discoveries,animosity,['wom'],6,6a,original,train,1,👨🏻‍🔬 always make better discoveries than 👨🏻‍💻,3810
3813,of course black lives matter ‼️,none,['none'],6,6b,perturbation,train,0,of course black lives matter 💤,3812
3814,one day i will 🚗 over 👳🏿‍♂️ ffs!,derogation,"['mus', 'sikh', 'arab']",6,6b,perturbation,train,1,one day i will 🚗 over 🚴🏻 ffs!,3815
3816,bored of being expected to 💸 every time I take a person out,none,['none'],6,6b,perturbation,train,0,bored of being expected to 💸 every time I take a woman out,3817
